doc_id	encoding	sentence	label	sentence_length
1283	utf-8	disi ten e ben wan kuri fu den owrur ten fu den medium ten middeleeuwen ini a bakratongo	sranan	88
1680	utf-8	यावेळी कासवांची माहिती आणि ऑलिव्ह रिडले कासवाच्या पिलांच्या जन्माचा व त्यांचा समुद्राकडे जाण्याचा सोहळा पाहण्याची संधी असते	marathi	123
6667	utf-8	харим тинĕсĕ яп	chuvash	15
5788	utf-8	di indunisia taulihi bangsa  juta populasi etnis tionghoa	banjar	57
2472	utf-8	பெருந்தோட்டம் என்பது தெளிவாக வரையறுக்கப்பட்ட ஒரு சொல் அல்ல எனினும் உள்நாட்டுப் பயன்பாட்டுக்காக அல்லாமல் ஏற்றுமதிக்கான வணிகப் பயிர்களைப் பெருமளவில் பயிர் செய்வதற்கான தோட்டங்களையே இது குறிக்கிறது	tamil	193
6202	utf-8	چې بايدوخت په وخت تازه وساتل شي	pushto	31
2159	utf-8	la pas om mugažo valdkundan ühtennimižen departamentan pälidnaks	veps	64
2912	utf-8	aflu tuzgad deg yegnan iɛlayanen deg tamanni umi qqaren adrar n ɛemmur djebel amour	kabyle	83
5747	utf-8	лагьиб вагьиж абун цiар бугел бухiиял черхалдаса гьодорлъиялдаса инарула	avar	72
115	utf-8	tek başına grup oluştururlar ve pasifik ve güney atabaskları ile antik yakınlıklar göstermiştir	turkish	95
2339	utf-8	on peut citer paul fort dans son recueil ballades françaises mais également quelques écrivains locaux comme eugène soitel avec roissy dans la passé  fernande castelnau avec le carême de roissyenfrance  aimé julien avec le roman de roissyenfrance	french	245
4403	utf-8	елга озынлыгы  км	tatar	17
2959	utf-8	къуба патан нугъатар ахтармишунални машгъул хьанвай ада лезги литературный чӏала къуба нугъатдин саки дав кьван агакьна гафар тун меслят къалурзава	lezghian	147
4832	utf-8	قطعنومه  امنیت شورا متحدِ مللِ سازمان که تاریخ  اوت  تصویب بَیّه، اتا بین‌المللی سند درباره افغانستون وضعیت هسته	mazanderani	112
2286	utf-8	su manga est istau unu sutzessu a libellu mundiale tantu chi ban fattu dae cuddu paritzas atteras operas comente unanime de  puntadas duos romanzos e fintzas videojocos	sardinian	168
6278	utf-8	– په يوتنظيم شوي ځنګل کې څومره ځاې داستعمال لپاره پرې کړی شي	pushto	60
5062	utf-8	budelberger   февраля  utc	avar	26
1245	utf-8	ع ۾ لاهور جي پاڪستان ايڊمنسٽريٽو اسٽاف ڪاليج ۾ ڊائريڪٽر ريسرچ ۽ اسٽڊيز جي حيثيت سان شامل ٿيو	sindhi	92
2290	utf-8	beasiswa joint japanworld bank scholarship program	indonesian	50
1618	utf-8	gatunätet i lunds stadskärna är på många ställen många hundra år gammalt	swedish	72
452	utf-8	пальмадэмальёрка ісп palma de mallorca катал palma — галоўны горад і порт аўтаномнай супольнасці правінцыі балеарскіх астравоў у іспаніі	belarusian	136
985	utf-8	the financial times stock exchange  index an aa cried the ftse  index ftse  ftse or informally the footsie is a share index o the  companies leetit on the lunnon stock exchynge wi the heichest mercat caipitalisation	scots	215
2630	utf-8	bakantan rajin takumpulan  ikung di atas puhun	banjar	46
2285	utf-8	hè cunsidaratu unu di i più grandi viaghjadori è espluratori di a storia	corsican	72
1651	utf-8	dùng số bát phân cũng là một cách hữu dụng để xử lý dữ liệu trong máy vi tính nhóm  bit thay vì nhóm  song cái lợi lớn nhất của thập lục phân so với bát phân là để biểu thị một byte octet chúng ta chỉ cần đúng hai con số thập lục phân là đủ	vietnamese	240
4920	utf-8	say zip code to et	pangasinan	18
3323	utf-8	la familia quel so nome deriva del xéneru iris cuenta con más de  especies que se distribúin por casi tol mundu siendo una de les families más importantes en horticultura	asturian	170
742	utf-8	sredinom i krajem ljeta	croatian	23
678	utf-8	imprimat psalterium quzhayae librum primum imprimatus in libano	latin	63
1514	utf-8	i soi pretorians stracs dal assedi lu copin e il so cjâf al ven puartât a rome	friulian	78
4244	utf-8	اونه مساحت فرانسه جه پیله تر ایسه	gilaki	33
1937	utf-8	la música de chopin fui muitas bezes requesitada para fornecer música ancidental i material para trilhas sonoras de filmes	mirandese	122
1356	utf-8	péva ári tetãyguakuéra huguyrakuvékuri oñemosẽvo jacobo nécker tetãmba’eta kuaitapyhára	guarani	87
6166	utf-8	luis galván	quechua	11
1120	utf-8	ён завязаў знаемства і перапіску з выбітнымі рускімі філосафамі л	belarusian	65
2747	utf-8	área  km²	tetum	9
4938	utf-8	بیشتر بحث‌های این کنفرانس در مورد نقش اعضای سازمان و شرایط دعوت از آن‌ها بود	persian	76
5251	utf-8	e le bidgue vuo noi zvati le xinxamsi i koa xusra le duu koa lamji la afyganis	lojban	78
2196	utf-8	मुन्दुम नेरियथुम साडी जो केवल एक पारंपरिक पोशाक केरल दक्षिण भारत में महिलाओं के शरीर के निचले हिस्से को कवर के प्राचीन रूप की सबसे पुराना अवशेष है। मुन्दु मूल पारंपरिक टुकड़ा है या कम परिधान साडी का प्राचीन रूप है जो मलयालम में के रूप में थुनि अर्थ कपड़े नेरियथुम रूपों जबकि ऊपरी परिधान मुन्दु चिह्नित।	hindi	302
6184	utf-8	clone کلون ديوه نبات څخه د نمويي تکثيررامنځته شوي اولادونه فردي کلون بلل کيږي	pushto	77
2716	utf-8	en categorías inferiores tamén ten un campionato mundial sub unha prata mundial xúnior e un europeo sub	galician	103
6112	utf-8	a ti rí àpẹẹrẹ pé láti nǹkan bíi sẹ́ńtérì kẹ́ta ni a ti ń fi èdè lárúbáwá kọ nǹkan sílẹ̀	yoruba	88
5407	utf-8	kawas sakumna astéroid ieu astéroid kabentuk tina nébula panonpoé primordial minangka beubeulahan planétisimal objék di nébula marcapada ngora nu teu cukup badag pikeun robah jadi planét	sundanese	186
5395	utf-8	e rua nga papakainga no savaii e tu i upolu ko samalaeulu me leavaa	maori	67
2795	utf-8	– аръёсы ижысь  номеро шорёзо школаын  арысен —  номеро шорёзо школаын дышетӥсь луыса ужа	udmurt	89
1551	utf-8	ba huy mất sau khi hoang phí gần hết gia sản chỉ để lại cho các con mấy căn phố lầu	vietnamese	83
4182	utf-8	хаугвиц је марији терезији предложио опорезивање племства које никада до тада није морало плаћати порез што је она прихватила	serbian	125
712	utf-8	abbaan baahire akka barreesetti gadaan ffaan missillee jedhamu biyya waraanee moo’atee idda balleesee booda loon ofii fudhatee itti gale jedha	oromo	142
5780	utf-8	аслукьибил къапланилан абурал ханзабазул чагiаздасан ккола	avar	58
3973	utf-8	hillary clinton esiintyy tikkun varapresidenttinä ja örkit teoksesta taru sormusten herrasta esiintyvät eräissä kohtauksissa	finnish	124
4693	utf-8	чу шеран чу октябрехь дуьйна регион ю юха а кхоьллинчу кхозлагӏчу сахьтийн зонехь мск+ москван хан +  сахьт utc+	chechen	112
3606	utf-8	na gregorian calender  novemba bu ubochi nke th th na afo nke anakpo leap year na afo	igbo	85
2907	utf-8	xhettant kam karpache hem tanchem mukhel kaam aslem	konkani	51
3307	utf-8	go dtí seo tá éire ar an tír is rathúla i eoraifíse a bhuaigh an comórtas seacht nuaire	irish	87
2449	utf-8	lidn seižub uralan suvižel ezimägištol  m keskmäižel korktusel valdmeren pindan päl	veps	83
3600	utf-8	la cuarte parte e je un monodrame	friulian	33
4468	utf-8	આ ગામમાં મુખ્યત્વે ઘઉં જીરુ મગફળી તલ બાજરી ચણા કપાસ દિવેલા રજકો તેમ જ અન્ય શાકભાજીના પાકની ખેતી કરવામાં આવે છે	gujarati	110
102	utf-8	bu döwrüñ ýadygärlikleri köp medeni gatlakly bolupdyr	turkmen	53
2720	utf-8	eksperymenty te będą stanowiły etap w pracach nad chińską stałą stacją orbitalną	polish	80
3468	utf-8	zao % famülas e % lödanefa lölik älifons dis pöfasoliad keninükamü % utanas bäldotü lifayels  u läs  e % utanas bäldotü lifayels  u plu	volapük	135
4289	utf-8	valgeirožačiirakon karjalankieline nimi on täh artikkelih näh kiännetty suomenkielizes sanas valkoposkitiira	livvi-karelian	108
4502	utf-8	chʼil naʼatłʼoʼii bikooh áłtsʼíísí bił hahoodzo biwááshindoon éí bakersfield hoolyéedi kin dah shijaaʼíigi bił hazʼą́ áádóó éí kin dah shijaaʼígíí agháadi áníłtso díí hahoodzooígíí biyiʼdi	navajo	188
3824	utf-8	хануйд сэлэнгийн савын загас бий	mongolian	32
1587	utf-8	republic of sudan om valdkund päivnouzmaižes afrikas	veps	52
2455	utf-8	fl issuċċess tarrubriki miktuba minnu tawh iċċans li joħloq programm ta kull ġimgħa fuq france  blisem ta arrêt sur images fejn serva kemm bħala produttur u moderatur	maltese	166
4031	utf-8	ekinnalinnya epynom simply means “ekigambo ekibbuddwa mu linnya ly’omuntu a word formed from the name of a real or fictitious person	luganda	132
4980	utf-8	novo letalo naj bi porabilo % manj goriva kot klasični a	slovene	56
5121	utf-8	пеликатт латинокс pelecanidae — пеликатт эди маладыхне pelecaniformes тъналть эзда фкясь	moksha	88
3914	utf-8	hè altu sinà  metri	corsican	19
6547	utf-8	аналогичны соображения о принципе сохранения вещества показывающего несостоятельность теории теплорода	russian	102
6502	utf-8	לאחר פטירת הרב אברהם פרבשטיין בשנת תשנז מונו לראשי ישיבה הרבנים דוד כהן שלמה כץ ומשה מרדכי פרבשטיין	hebrew	99
2099	utf-8	bularning ishi tegishlicha puazeyl qonuni stoke konuni va oʻqdosh silindrlar orasida suyuqlikning oqish qonuniyatlariga asoslangan q	uzbek	132
2928	utf-8	kambodia je ifobaje onilanaibagbepo pelu norodom sihamoni gege bi oba	yoruba	69
3948	utf-8	ދެންމި ސަމަންދަރޯ ބަނދި މިއީ މާކުރު ބަންޖެކެވެ	dhivehi	46
1665	utf-8	nio lo liokliru kakne lo nu xumfra fi soa drata se ratni e soa se marji i jia sai kakne lo nu xumfra lo mipnavni e lo fangynavni e lo solji e lo djacu e lo blaci i koa fio se kelvo li repa kae vlile te fagri lo cidro	lojban	216
2942	utf-8	ھەزرىتى پەيغەمبەر بۇ خورمىنى مۇبارەك قۇلى بىلەن ئارسلان بابانىڭ تامغىقىدا ئۇرۇنلاشتۇرۇپ ئەھمەدنى قەيەردە، قانداق تاپىدىغانلىقىنى ئېيتىپ بىرىدۇ ۋە ئەھمەدنى تەربىيلەپ يېتىشتۈرۈش ۋەزىپىسىنىمۇ ئارسلان باباغا تاپشۇرۇدۇ	uighur	213
